#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;Extra1;Extra2;X
##;;;;;;;;;;;X
#  SCENARIO DESCRIPTIONS;;;;;;;;;;;X
##;;;;;;;;;;;X
1914_SCENARIO;대 전쟁 (1914);The Great War (1914);;;;;;;;;X
SPR_DESC;미국에의 전쟁에서 쿠바 푸에르토 리코 필리핀 군도 괌을 잃은 뒤 에스파냐의 자신감은 땅에 떨어졌다. 바스크나 까딸란의 분리주의 운동이 지지를 얻었고 교회가 정치에 간섭했고 극단주의 노동자들의 운동이 보수주의와 자유주의간의 균형을 붕괴시켰다. 1902년 정부를 장악한 뒤 알뽄스 13세는 모로코에 간섭함으로서 확장주의 정책을 표출했다. 1906년의 알헤씨라스 행위는 스패인의 모로코에의 관심을 나타냈고 1912년에 북부와 남부 아프리카 국가들을 보호국으로 제도화했다. 1차세계대전동안 에스파냐는 중립으로 남았다. 1918년 사회의 불만이 폭발했다. 시골에서 몇몇 혁명이 일어났고 우익과 무정부주의자들도 참가했다. 알뽄스 13세는 미겔 쁘리모 데 리베라 장군의 정부에 대한 군 쿠데타를 지지했다. 장군은 1876년의 헌법을 폐지하고 1923년에서 1930년동안 독재정치를 폈다. 그는 모로코의 반란을 1926년 압드 엘-크림에서의 승리로 진압했다. 하지만 경제적 위기는 극복하지 못했고 계속되는 군과 학생들의 시위로 사임해야 했다. 1931년 알뽄스 13세 또한 퇴위했고 자유 보수주의자 니쎄또 알깔 자모라 와 또레스의 제 2 공화국이 선언됐다. 그러나 공화국은 파시스트에서 왕정주의자 자유 보수주의자 좌익 자유주의자 사회주의자 공산주의자 그리고 무정부주의자에 이르는  에스파냐 사회의 분파들 간의 균열을 극복하지 못했다. 그리하여 1936년의 이베리아 반도에는 내전의 그림자가 깊게 자리 잡고 있었다. ;The Spanish confidence was badly shaken after the war against the U.S.A. in which the colonies of Cuba Puerto Rico the Philippines and Guam were lost. Seperatist movements like those of the Basques or the Catalans gained support the church interfered in politics and a radical workers movement destabalized the balance between conservatives and liberals. After taking the governmentin 1902 Alfons XIII showed expansionist tendencies as demonstrated by the intervention in Morocco.. The Algeciras Act of 1906 did acknowledge Spanish interests in Morocco institutionalized by a protectorate over the north and south of the African country in 1912 but it became a source of permanent unrest. During World War 1 Spain remained neutral. After 1918 the social tensions erupted in a number of revolts by the rural populace and right wing as well as anarchistic factions. Alfons XIII supported the military coup against the government by General Miguel Primo de Rivera who abolished the constitution of 1876 and installed a dictatorial rule between 1923 and 1930. He ended the uprising in Morocco with a victory over Abd el-Krim in 1926 but could not master the economic crisis and had to resign after repeated revolts by the military and students. In 1931 Alfons XIII also abdicated and allowed the Liberal Conservative Niceto Alcala Zamora y Torres the proclamation of the Second Republic.The republic however could not overcome the deep rift between the factions of the Spanish society reaching from fascist Falangists to monarchists conservative liberals left liberals socialists communists and Anarcho-Syndicalists. And so in 1936 the shadow of civil war loom over the Iberian country;;;;;;;;;X
SWE_1914_DESC;18세기 스웨덴은 그들의 수도 스톡홀름으로부터 통일된 스칸디나비아를 지배하는 꿈을 꿨다. 하지만, 앞선 세기에 스웨덴의 꿈은 산산조각이 났다 - 1809년 그들은 러시아에게 핀란드의 지배를 상실했지만, 5년 뒤 덴마크가 강제로 노르웨이를 스웨덴에 양도할 때 통일된 스칸디나비아는 다시 현실로 고려되었다. 하지만 노르웨이인들은 이러한 통일에 만족하지 않았고, 1878년 반란이 시작됐다. 마침내 1905년 노르웨이인들은 스웨덴에서 분리됨으로써 수십 년 동안의 소요를 마무리 지었다. 1914년이 되어, 스웨덴 정부는 남성에게 제한 없는 투표권을 부여했지만, 여성은 여전히 투표권이 박탈된 상태로 남아있었다. 사회민주주의자들이 정권을 잡는 동안, 자본가와 중산층은 그들의 개혁들에 제동을 걸려고 시도했다. 1914년 초에, 스웨덴은 반드시 중립과 상대적인 모호한 것 또는 점점 양극으로 치닫는 유럽에서 편을 드는 것 중에서 선택해야 했다. 독일인들은 전쟁 중에 핀란드의 회복을 비밀스럽게 약속했었지만, 대중들이 파괴적일 수도 있는 전쟁에 스웨덴의 참전을 지지할 것인가에 대한 의문들이 남아있다. ;In the 18th Century Sweden dreamed of a Unified Scandinavia ruled from their capital Stockholm. However the last century shattered Sweden's dream - In 1809 they lost control of Finland to Russia but a United Scandinavia was considered a reality again when five years later Denmark was compelled to cede Norway to Sweden. The Norwegians were not happy with this union however and a rebellion began in 1878. Finally the Norwegians capped decades of sedition by breaking away in 1905. By 1914 the Swedish government has granted extensive suffrage for men but women remain disenfranchised. While the Social Democrats are on the ascendancy the bourgeoisie and middling classes attempt to stop their reforms and as 1914 dawns Sweden must choose between neutrality and relative obscurity or to take sides in an increasingly polarised Europe. The Germans have secretly promised Finland in the event of war but questions remain as to whether the public will support Sweden's entry into what could be a devastating war.;;;;;;;;;X
SWE_DESC;1818년 카를 14세 요한이 베르나도테 가문의 첫 왕이 되었다. 그때부터 스웨덴의 해외정책은 중립 일변도가 됐다. 오스카 1세가(1844 - 1859) 덴마크의 독일 연합(1848 - 1850) 과의 첫 번째 전쟁에서 덴마크를 지원했지만 크림 전쟁(1853 - 1856) 과 2차 1864년의 독일-덴마크 전쟁에서는 중립을 지켰고 이는 국가의 순조로운 발전으로 의회 민주주의체제로 전환케 했다. 1865/66년 상하 양원제 시스템이 소개되고 자유주의 내각이 1905년 설립됐다. 1909년 구스타브 5세 (1907 - 1950)가 하원의 보통선거를 선언했고 자연스럽게 스웨덴을 입헌군주제로 바꾸었다. 노르웨이와의 연합은 1905년 파기됐고 카를 15세 (1859 - 1872) 가 꿈꾸던 범스칸디나비아 국가는 수포로로 돌아갔다. 1차 세계대전 (1914 - 1918) 때 스웨덴은 중립국으로 남았고 사회주의 진영을 비롯한 여러 평화교섭 노력의 주 시발점이 되었다. 사회 민주당이 1920년 가장 큰 당이 됐고 1936년까지 정부를 조정했다. 1931/32년에 찾아온 대공황의 영향으로 서구 유럽의 롤 모델이 된 고도로 발전된 스웨덴의 산업 복지국가가 형성됐다. ;In 1818 Karl XIV Johan was crowned the first king of the still ruling house of Bernadotte. Neutrality became the guideline of Swedish freign policy from then on. Even though Oskar I (1844 - 1859) supported Denmark in her first war against the German Leage (1848 - 1850) Sweden insisted on its neutrality during the Crimean War (1853 - 1856) and the 2nd German-Danish War of 1864 which allowed for the country's unhindered developmen into a parliamentary democracy. In 1865/66 a bicameral system was introduced and a Liberal cabinet was established in 1905. In 1909 Gustav V (1907 - 1950) acknowledged universal suffrage for the Second Chamber of parliament eventually making Sweden a constitutional monarchy. The union with Norway broke in 1905 defeating the idea of a panscandinavian state which had especially been envisioned by Karl XV (1859 - 1872). During World War I (1914 - 1918) Sweden remained neutral and became the starting point of many peace efforts particularly from the socialist side. The Social Democrats became the strongest party in 1920 and foraged the government numerous times till 1936. Under the impact of the Great Depression which reached in 1931/32 even the highly advanced Swedish agriculture and industry a welfare state was created which became a rolemodel for most of Western Europe.;;;;;;;;;X
SYR_1914_DESC;Syria geographically stretched from Gaza to Alexandretta on the Mediterranean and was limited to its east by nomadic desert with rugged mountains dividing a costal strip from a wide inland plain. With a temperate climate on the coast the population here were more affluent than those inland - a main component of the population here was the community of Ansariya disciples of a cult of fertility pagan-like anti-foreign distrustful of Islam drawn at moments towards Christians by common persecution. Amongst these were colonies of Christians with the territory between Beirut and Tripoli populated by Maronites and Greeks and further to the east semi-nomadic people. The northern areas of the country from Alexandretta to Aleppo were populated by a significant number of Armenians Druses Circassians and Kurds also residing in sizeable communities with Aleppo itself a kaleidoscope of multiculturalism. Southwards near Acre the inhabitants were a mix of Sunni Arabs Druses and Metawala. On the banks of the Jordan valley inland live bitterly-suspicious colonies of Algerian refugees facing villages of Jews who came from a broad and varied background - many were more traditional in culture and Orthodox in religion others being newcomers to the region introducing European practices to the region. In settled Syria there was no indigenous political entity larger than the village in patriarchal Syria nothing more complex than the clan. All higher constitution took the guise of the imported bureau-system of the Turkish Empire which had been established and strengthened over centuries of rule. With the Ottomans now weakened many in Syria see opportunity: Muslims mostly want an Arab kingdom whilst Catholics largely yearn for European protection. Many simply want autonomy for Syria yet sharp divisions ensure that while an ultimate objective was conceptualised their only common trait is hatred of the Turks. While the people of Syria struggle for freedom the Turks French and British alike seek dominion over the region.;Syria geographically stretched from Gaza to Alexandretta on the Mediterranean and was limited to its east by nomadic desert with rugged mountains dividing a costal strip from a wide inland plain. With a temperate climate on the coast the population here were more affluent than those inland - a main component of the population here was the community of Ansariya disciples of a cult of fertility pagan-like anti-foreign distrustful of Islam drawn at moments towards Christians by common persecution. Amongst these were colonies of Christians with the territory between Beirut and Tripoli populated by Maronites and Greeks and further to the east semi-nomadic people. The northern areas of the country from Alexandretta to Aleppo were populated by a significant number of Armenians Druses Circassians and Kurds also residing in sizeable communities with Aleppo itself a kaleidoscope of multiculturalism. Southwards near Acre the inhabitants were a mix of Sunni Arabs Druses and Metawala. On the banks of the Jordan valley inland live bitterly-suspicious colonies of Algerian refugees facing villages of Jews who came from a broad and varied background - many were more traditional in culture and Orthodox in religion others being newcomers to the region introducing European practices to the region. In settled Syria there was no indigenous political entity larger than the village in patriarchal Syria nothing more complex than the clan. All higher constitution took the guise of the imported bureau-system of the Turkish Empire which had been established and strengthened over centuries of rule. With the Ottomans now weakened many in Syria see opportunity: Muslims mostly want an Arab kingdom whilst Catholics largely yearn for European protection. Many simply want autonomy for Syria yet sharp divisions ensure that while an ultimate objective was conceptualised their only common trait is hatred of the Turks. While the people of Syria struggle for freedom the Turks French and British alike seek dominion over the region.;;;;;;;;;X
SYR_DESC;1차대전 후 오스만 제국이 몰락하자, 파이살(Faysal)의 지도 아래 아랍 시리아 왕국이 건립되었다. 그러나 파이살의 시리아 통치는 1920년 7월 프랑스군이 국제연맹의 지시를 이행하기 위해 시리아에 진군하면서 끝이나고만다. 1940년 비시 정부가 프랑스에서 권력을 장악하자 비시 정부가 시리아를 지배하게 되었으나 비시 정부의 군대가 영국군, 자유 프랑스군이 레바논과 시리아에 진군하는 것을 막을 수 없게되자 비시 정부의 지배도 끝이나게 되었다. 연합군의 진입은 자유 프랑스의 지도자 -샤를르 드 골 (Charles de Gaulle)-의 시리아의 최종독립 약속을 가져다 주었고, 1944년 동안 시리아 정부는 몇몇 내정 직무를 인계받게 되었으며 미국, 영국, 소련 및 기타 정부들도 시리아의 독립을 승인하였다. 뿐만 아니라 연합국 국가들은 프랑스에 압력을 주어 시리아에서 프랑스군을 무조건 철수 할 것을 요구하였다. 시리아의 진정한 자유는 실현될 것인가? ;Following the collapse of the Ottoman Empire after World War I an independent Arab Kingdom of Syria was established under King Faysal. However his rule over Syria ended in July 1920 when French forces entered Syria to impose their League of Nations mandate. After the Vichy government assumed power in France in 1940 the Vichy government controlled Syria. The Vichy government's control ended when its forces were unable to halt the advance of British and Free French troops into Lebanon and Syria. The entry of Allied troops brought a promise from the Free French leader General Charles de Gaulle of eventual independence. During 1944 the Syrian government took over some of the internal governmental functions. The United States and the Soviet Union and other governments recognized Syria's independence. The Allied nations pressured France to evacuate Syria to no avail. When will Syria truly be free?;;;;;;;;;X
TAN_DESC;탄누 투바는 오랫동안 러시아와 중국 사이에서 복잡한 외교관계에 놓여 있었다. 1688년 충가 칸 갈단 이후 몽고의 지배 하에 있었다. 1758년 충가리아(신쟝 위구르 지역)는 만주족이 지배하는 중국에 의해 병합된다. 19세기 중반 탄누 투바와 러시아의 경제적 이해관계에 힘입어 투바는 러시아 상인들에게 무관세 무역권을 주었다. 19세기 후반 국제적 긴장이 증가함에 따라 투바는 많은 반란에 휩싸이게 된다. 청조가 붕괴하고 탄누 투바는 중국의 지배로부터 독립한다. 작고 약한 국가였기에 독립을 유지하기 힘들 것으로 예상한 투바는 1914년 러시아의 보호를 받게 된다. 러시아 혁명 이후 러시아 혁명위원회 시베리아지역 담당자 I.G. 사피아노프는 '이제 소비에트 정부는 우란카이(투바)가 예전과 같이 독립된 정부임을 확인한다'라고 천명하였으며 1921년 탄누 투바 인민공화국이 수립된다. 이 아시아 중앙지역의 작은 국가는 기본적으로 농업사회이며 소규모 공업(대부분 석탄 및 금광업)능력이 있다. 또한 소비에트 정부와의 밀접한 관계를 통해 유지되고 있다. ;Tannu Tuva has long been involved in a complicated relationship between Russia and China.  First occupied by by Dzhungar Khan Galdan in 1688 the land came under Mongol rule.  In 1758 when Dzhungaria was defeated by the Chinese the territory was under the dominion of Manchuria. During the middle 19th century because of mutual interest of Tannu Tuva and Russia the Tuvans began to allow Russian merchants to trade duty free.  In the late 1800s tensions rose as the Tuvans began a series of rebellions against their rulers. After the fall of the Tsin Empire in China Tannu Tuva moved to liberate itself from Chinese rule.  Knowing that as a small and weak nation they could not expect to remain independent they sought the protection of Russia becoming a Russian protectorate in 1914.  After the Russian Revolution the Attorney of the Siberian revolutionary committee of RSFSR I.G. Safianov declared that 'Now the Soviet government considers Uryankhai (Tuva) independent as before' and in August 1921 the Peoples Republic of Tannu Tuva was formed.  The small nation in the center of Asia was primarily an agrarian society with little industry (mostly coal and gold mining).  The nation also maintained close ties with the Soviet government.;;;;;;;;;X
TIB_1914_DESC;17세기에 중국을 정복하고 청을 세운 만주족은 몽골인들이 티베트인들과 깊은 관계를 맺고 발전시켰던 것처럼 티베트인 불교도들을 수용했다. 티베트의 영적인 임시 지도자가 되었던 달라이 라마(Dalai Lama)는 청 황제의 영적인 지도자가 되는 것을 받아들였다. 그는 대가로 후원과 보호를 받았다. 달라이 라마가 수많은 몽골의 칸(Khan)들 그리고 티베트의 귀족들과 유지했던 이 성직자 - 후원자 관계는 청 왕조 동안 티베트인과 만주족 사이에 존재했던 형식적 관계에 불과했다. 그것은 그 자체로 티베트의 독립에 영향을 끼치지 못했다. 정치적 수준에서, 몇몇 강력했던 만주족 황제들은 티베트에 영향력을 행사하는 것에 성공했다. 1720년과 1792년 사이에 청 황제 강희제(Kangxi), 옹정제(Yong Zhen), 그리고 건륭제(Qianlong)는 외국의 침입이나 내부의 불안으로부터 달라이 라마와 티베트 사람들을 보호하기 위해 4번이나 제국군대를 파견했다. 황제가 티베트에 영향을 행사할 수 있었던 것은 이 원정들 때문이었다. 황제는 티베트 수도 라싸(Lhasa)에 대리인들을 보냈고, 그들 중 일부는 특히 외교관계에 관하여 티베트 정부에 말 그대로 영향력을 성공적으로 발휘했다. 수십 년간 지속된 만주 세력의 황금기에서 그 상황은 패권국과 이웃 위성국가 혹은 보호국가 사이에 존재할 수 있었던 관계와는 달랐다. 외국세력에 대한 종속과 심지어 이 사건이 중요할지라도 대내외 사건에 대한 내정개입은 그 자체로 그 국가의 멸망을 정치적으로 의미하진 않는다. 결과적으로, 비록 일부 만주 황제들이 티베트에 대해 상당한 영향을 행사했더라도, 그들이 중국만큼이나 티베트를 그들의 제국에 포함했다고 볼 수 없다. 청나라의 영향은 매우 오래가지 않았다. 영국이 1904년 티베트에 간단히 침공했을 때 청나라는 매우 무능했으며, 1911년 청 왕조가 멸망하며 완전히 휴전을 맺었고 한족 공화정부에 의해 중국에서 청을 대체했다. 달라이 라마와 청 황제 사이의 존재하던 끈이 무엇이든 만주제국의 소멸로 사라지게 되었다. 1911년부터 티베트는 성공적으로 과도한 외국의 영향력을 피했고 모든 면에서 완전한 독립 국가처럼 행사했다. 제13대 달라이 라마는 외부적으로는 외국지도자들과 공식적인 회담들에서, 내부적으로는 티베트의 독립을 재천명한 선언을 조명하고 그 국가의 방어를 강화함으로써 그의 국가의 독립된 지위를 강조했다. 티베트가 관계를 유지했던 대부분의 외국 정부의 자세는 티베트의 독립적 지위에 대한 인지를 암시했다. ;The Manchus who conquered China and established the Qing dynasty in the seventeenth century embraced Tibetan Buddhism as the Mongols had and developed close ties with the Tibetans. The Dalai Lama who had by then become the spiritual and temporal ruler of Tibet agreed to become the spiritual guide of the Manchu emperor. He accepted patronage and protection in exchange. This priest-patron relationship which the Dalai Lama also maintained with numerous Mongol Khans and Tibetan nobles was the only formal tie that existed between the Tibetans and Manchus during the Qing dynasty. It did not in itself affect Tibet`s independence. On the political level some powerful Manchu emperors succeeded in exerting a degree of influence over Tibet. Thus between I720 and I792 the Manchu emperors Kangxi Yong Zhen and Qianlong sent imperial troops into Tibet four times to protect the Dalai Lama and the Tibetan people from foreign invasion or internal unrest. It was these expeditions that provided them with influence in Tibet. The emperor sent representatives to the Tibetan capital Lhasa some of whom successfully exercised their influence in his name over the Tibetan government particularly with respect to the conduct of foreign relations. At the height of Manchu power that lasted a few decades the situation was not unlike that which can exist between a superpower and a neighbouring satellite or protectorate. The subjection of a state to foreign influence and even intervention in foreign or domestic affairs however significant this may be politically does not in itself entail the legal extinction of that state. Consequently although some Manchu emperors exerted considerable influence over Tibet they did not thereby incorporate Tibet into their empire much less China. Manchu influence did not last for very long. It was entirely ineffective by the time the British briefly invaded Tibet in 1904 and ceased entirely with the overthrow of the Qing dynasty in 1911 and its replacement in China by a native republican government. Whatever ties existed between the Dalai Lama and the Qing emperor were extinguished with the dissolution of the Manchu Empire. From 1911 on Tibet successfully avoided undue foreign influence and behaved in every respect as a fully independent state. The 13th Dalai Lama emphasized his country's independent status externally in formal communications to foreign rulers and internally by issuing a proclamation reaffirming Tibet's independence and by strengthening the country's defences. The attitude of most foreign governments with whom Tibet maintained relations implied their recognition of Tibet's independent status.;;;;;;;;;X
TIB_DESC;The Manchus who conquered China and established the Qing dynasty in the seventeenth century embraced Tibetan Buddhism as the Mongols had and developed close ties with the Tibetans. The Dalai Lama who had by then become the spiritual and temporal ruler of Tibet agreed to become the spiritual guide of the Manchu emperor. He accepted patronage and protection in exchange. This priest-patron relationship which the Dalai Lama also maintained with numerous Mongol Khans and Tibetan nobles was the only formal tie that existed between the Tibetans and Manchus during the Qing dynasty. It did not in itself affect Tibet`s independence. On the political level some powerful Manchu emperors succeeded in exerting a degree of influence over Tibet. Thus between I720 and I792 the Manchu emperors Kangxi Yong Zhen and Qianlong sent imperial troops into Tibet four times to protect the Dalai Lama and the Tibetan people from foreign invasion or internal unrest. It was these expeditions that provided them with influence in Tibet. The emperor sent representatives to the Tibetan capital Lhasa some of whom successfully exercised their influence in his name over the Tibetan government particularly with respect to the conduct of foreign relations. At the height of Manchu power that lasted a few decades the situation was not unlike that which can exist between a superpower and a neighbouring satellite or protectorate. The subjection of a state to foreign influence and even intervention in foreign or domestic affairs however significant this may be politically does not in itself entail the legal extinction of that state. Consequently although some Manchu emperors exerted considerable influence over Tibet they did not thereby incorporate Tibet into their empire much less China. Manchu influence did not last for very long. It was entirely ineffective by the time the British briefly invaded Tibet in 1904 and ceased entirely with the overthrow of the Qing dynasty in 1911 and its replacement in China by a native republican government. Whatever ties existed between the Dalai Lama and the Qing emperor were extinguished with the dissolution of the Manchu Empire. From 1911 on Tibet successfully avoided undue foreign influence and behaved in every respect as a fully independent state. The 13th Dalai Lama emphasized his country's independent status externally in formal communications to foreign rulers and internally by issuing a proclamation reaffirming Tibet's independence and by strengthening the country's defences. The attitude of most foreign governments with whom Tibet maintained relations implied their recognition of Tibet's independent status. The British government bound itself not to recognise Chinese suzerainty or any other rights over Tibet unless China signed the draft Simla Convention of 1914 with Britain and Tibet which China never did.;The Manchus who conquered China and established the Qing dynasty in the seventeenth century embraced Tibetan Buddhism as the Mongols had and developed close ties with the Tibetans. The Dalai Lama who had by then become the spiritual and temporal ruler of Tibet agreed to become the spiritual guide of the Manchu emperor. He accepted patronage and protection in exchange. This priest-patron relationship which the Dalai Lama also maintained with numerous Mongol Khans and Tibetan nobles was the only formal tie that existed between the Tibetans and Manchus during the Qing dynasty. It did not in itself affect Tibet`s independence. On the political level some powerful Manchu emperors succeeded in exerting a degree of influence over Tibet. Thus between I720 and I792 the Manchu emperors Kangxi Yong Zhen and Qianlong sent imperial troops into Tibet four times to protect the Dalai Lama and the Tibetan people from foreign invasion or internal unrest. It was these expeditions that provided them with influence in Tibet. The emperor sent representatives to the Tibetan capital Lhasa some of whom successfully exercised their influence in his name over the Tibetan government particularly with respect to the conduct of foreign relations. At the height of Manchu power that lasted a few decades the situation was not unlike that which can exist between a superpower and a neighbouring satellite or protectorate. The subjection of a state to foreign influence and even intervention in foreign or domestic affairs however significant this may be politically does not in itself entail the legal extinction of that state. Consequently although some Manchu emperors exerted considerable influence over Tibet they did not thereby incorporate Tibet into their empire much less China. Manchu influence did not last for very long. It was entirely ineffective by the time the British briefly invaded Tibet in 1904 and ceased entirely with the overthrow of the Qing dynasty in 1911 and its replacement in China by a native republican government. Whatever ties existed between the Dalai Lama and the Qing emperor were extinguished with the dissolution of the Manchu Empire. From 1911 on Tibet successfully avoided undue foreign influence and behaved in every respect as a fully independent state. The 13th Dalai Lama emphasized his country's independent status externally in formal communications to foreign rulers and internally by issuing a proclamation reaffirming Tibet's independence and by strengthening the country's defences. The attitude of most foreign governments with whom Tibet maintained relations implied their recognition of Tibet's independent status. The British government bound itself not to recognise Chinese suzerainty or any other rights over Tibet unless China signed the draft Simla Convention of 1914 with Britain and Tibet which China never did.;;;;;;;;;X
TUR_39_DESC;제 1차세계대전에 이어 오토만 제국의 영토는 1920년에 체결된 세브르 조약으로 사라진다. 무스타파 케말은 국민국을 조직하여 1922년 쳐들어온 그리스군을 물리쳐 대승리를 거둔다. 그 후 세브르 조약은 수정되었고 터키는 보스포러스 해협 지배권을 얻는다(비무장지대). 마지막 술탄이 해임된 이후 수도는 앙카라로 옮겨 터키 공화국이 1923년 29일에 선언되었다. 1934년에 캐말은 자신을 집적 아타튀르크 (터키의 아버지)라 부르기 시작했다. 1924년 문화적 개혁의 시작은 국가주의자로 향하는 대신 종교적 이상과 칼리프 제도 폐지로 움직였다. 1년 후 쿠르드인의 반란을 강력하게 진압하고 케말은 늘 생명의 위협을 받게 되었다. 케말의 개혁은 오랜 엘리트 계급과 권력 구조로 향하게 되었다. 이슬람교는 더이상 국교가 아니라는 게 국제 달력과 시간제만큼 잘 알려지게 되었다. 헌법은 스위스 시민법을 따랐고 터키모는 더이상 쓸 수 없게 되었다. 경제적으로 이 젊은 국가는 공업조직에 관심을 쏟았고 산업기초시설들을 지었다. 대공황으로 1929년에는 농작물들이 큰 타격을 입었다. 케말은 자신이 직접 키를 잡고 움직였다. 1934년에는 첫번째 경제개발 5개년 계획을 시작했다. 처음으로 막 생겨난 공화국은 터키 독립의 움직임을 도와줄 좋은 친구를 소련에서 찾았다. 하지만 터키가 국제법에 따라 보스포러스와 다르다넬스를 요새화하자 서방국가 중 특히 영국에게 아주 중요한 곳이 되었다. 그럼에도 불구하고 독립적인 외교정책은 케말 아타르튀크에게 주요한 목표가 되었다. 1938년 케말이 죽은 이후  Ismet In봭?이 대통령이 되었다. 정치적 사건등으로 앙카라는 런던과 베를린 사이에서 거리를 두며 중립을 지키고 있었다. ;Following World War One the territory of the defeated Ottoman Empire had been reduced to Anatolia in the peace treaty of SSvres 1920. Mustafa Kemal organised the national resistance against foreign invaders bringing about a major victory over the Greek in 1922 after which the Peace of SSvres was revised and Turkey was granted control of the (de-militarized) Bosporus. After the last Sultan had been deposed and the capital had been moved to Ankara the Republic of Turkey was proclaimed on October 29th 1923. Kemal who would begin calling himself Atat걊k (Father of the Turks) from 1934 on began a cultural reform moving towards nationalist instead of religious ideals and abolishing the Caliphate in 1924. A year later a Kurdish uprising was brutally suppressed and Kemal disposed of all dangerous opposition during that time. Kemal's reforms were aimed at removing the old elite and patterns of power. Islam was no longer state religion by constitution the Latin alphabet was introduced as well as the international calendar and time system. A code of laws was patterned after the Swiss civil law and the traditional Fez was no longer allowed to be worn. Economically the young state focused on industrialisation and the building up of a decent infrastructure. When the Great Depression caused an agricultural crisis in Turkey in 1929 Kemal steered a course self-sufficiency. In 1934 the first Five Year Plan introduced the era of planned economy. At first the young republic found a good friend in the Soviet Union who had been the only country to support the Anatolian independence movement. However when Turkey was allowed by international law to fortify the Bosporus and the Dardanelles the Western powers became more important especially Great Britain. Nevertheless an independent foreign policy remained a main goal for Kemal Atat걊k. After the death of Atat걊k in 1938 Ismet In'n? became president. During the politcal crisis that kept growing Ankara remained neutral keeping an equal distance to both London and Berlin.;;;;;;;;;X
TUR_41_DESC;1939년 10월에 터키는 영국과 프랑스와 함께 상호 원조 조약을 맺으면서 소련과의 우호적인 관계가 악화되었다. 프랑스가 1940년에 점령당하고 이탈리아가 전쟁에 참여했을 때 터키는 중립을 유지하기로 결정하였다. 1941년 히틀러는 발칸 반도를 정복하고 앙카라 협정에서 독일의 동부전선에서 소련을 공격하는 것으로부터 터키는 안전하게 중립으로 남았다. 1941년 6월 터키와 독일 사이에 불가침 조약이 맺어졌다. 여태까지 터키의 목표인 중립유지에 성공하였다. 불타는 유럽에서 중립 유지는 가능할까? ;In October 1939 Turkey signed a mutual assistance pact with France and United Kingdom which would spoil the friendly relations to the Soviet Union forever. When France was occupied in 1940 and Italy joined the war Turkey decided to stay neutral. In 1941 Hitler had conquered the Balkans and the agreement of Ankara to remain neutral secured Hitler's attack on the Soviet Union on that front. In June 1941 the non-aggression pact between Turkey and Germany was signed. So far Turkey's goal has been to stay neutral. Is this possible with Europe aflame?;;;;;;;;;X
TUR_45_DESC;유럽에서의 긴장이 증대하자 터키는 중립을 노선을 택하였다. 하지만 1939년 8월의 몰로토프-리벤트로프 조약은 터키를 10월의 영국 프랑스와의 상호협동 조약에 승인하도록 부추겼다. 그 도박의 대비책으로 터키 정부는 추축국이 소련을 침공하기 바로 4일전인 1941년 6월 18일 나치 독일과의 상호 불가침 조약을 체결하였다. 전쟁 초 추축군의 군사적 승리는 터키의 고위층 관료들에게 까지도 친독적인 정서를 증가시키는데 한 몫하였다. 하지만 독일이 터키에 강한 압력을 주고 있었음에도 터키는 추축국의 병력 함선 항공기가 터키를 통과하고 그들의 해역을 지나는 것을 결코 허용하지 않고 있었다. 또한 몽트뢰 조약(Montreux Convention)은 그들의 해협에서 여전히 빈틈없이 시행되고 있었다. 결국 터키는 1944년 8월 독일과의 외계 관계를 차단하였고 한층 더하여 1945년 2월 23일에는 대독 선전포고를 하였다. 그러나 지금 터키는 더 이상 장난이 아닌 전쟁에 처해있다. 연합국은 터키에 병력을 증원해줄 것인가? 붉은군대는 저지 당할 것인가? ;As tensions in Europe heightened Turkey kept neutral. The Molotov-Ribbentrop Pact of August 1939 prompted Turkey to sign a treaty of mutual assistance with Britain and France in October. Hedging its bets the government concluded a nonaggression treaty with Nazi Germany on June 181941 just four days before the Axis invasion of the Soviet Union. The early military successes of the Axis forces contributed to increased pro-German sentiment even in some official circles. Despite German pressure Turkey at no time permitted the passage of Axis troops ships or aircraft through or over Turkey and its waters and the Montreux Convention was scrupulously enforced in the straits. Turkey broke diplomatic relations with Germany in August 1944 and on February 231945 declared war on Germany. Now Turkey is truly at war. Will the Allies reinforce Turkey? Can the Red Army be stopped?;;;;;;;;;X
