TUTORIAL_4_A5_DESC;´ç½ÅÀº ¿©±â¼­ °¢ °³°³ÀÇ ±â¼úÀº ¶óº§¿¡ ÀÇÇØ Ç¥ÇöµÇ´Â °É ¾Ë ¼ö ÀÖ½À´Ï´Ù. ±×°ÍÀº ³ì»öÀÌ°Å³ª, È¸»öÀÌ°Å³ª, ÆÄ¶þµµ·Ï ¹°µéÀÌ°Ô µË´Ï´Ù. ³ì»öÀÇ ¶óº§µéÀº ´ç½ÅÀÌ ¹ú½á ¿¬±¸Çß°í, È¸»öÀº ÀÌ¿ëÇÒ ¼ö ¾ø°í, ÇöÀç ¿¬±¸¿¡ ÀÌ¿ë °¡´ÉÇÑ °ÍµéÀº ÆÄ¶õ»öÀÔ´Ï´Ù. ¸ðµç ±â¼úÀº °¥·¡ ±¸Á¶·Î ¿¬°áµË´Ï´Ù. ¾î¶² ÇÑ ±â¼úÀ» ¿¬±¸ÇÒ ¼ö ÀÖ±â À§ÇØ¼±, ±× ±â¼ú ÀÌÀüÀÇ °¥·¡¿¡ ÀÖ´Â ¸ðµç ±â¼úÀÌ ¿¬±¸µÇ¾î¾ß ÇÕ´Ï´Ù. Áö±Ý ÇØ±º ±³¸® ´ÜÃß¸¦ ´©¸£¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_4_A5a_NAME;±â¼ú°¥·¡ (technology trees) ;;;;;;;;;;x
TUTORIAL_4_A5a_DESC;¿©±â¼­ ´ç½ÅÀº °¥·¡ÀÇ ºÎºÐÀÌ Æø³ÐÀº È­»ìÇ¥·Î ¿¬°áµÇ°í ÀÖÀ½À» ¾Ë ¼ö ÀÖ½À´Ï´Ù. Æø³ÐÀº È­»ìÇ¥´Â ¹æÄ§ÀÇ ¼±ÅÃÀ» °¡¸®Åµ´Ï´Ù. 1°³ÀÇ ¹æÄ§À» ¿¬±¸ÇÏ´Â °ÍÀº ³²Àº ´Ù¸¥ ¹æÄ§µéÀ» Àá±Û °ÍÀÔ´Ï´Ù. 'ÇØ»óºÀ¼â'°¡ ¼±ÅÃµÇ¾ú±â ¶§¹®¿¡ 'ÇöÁ¸ÇÔ´ë'¿Í '±âÁöÅ¸°Ý'Àº Àá°¡Á³½À´Ï´Ù. Àá°¡Áø ±â¼úÀº »¡°£»öÀ¸·Î ³ªÅ¸³ª°í, ¼±À» ±×¾î Áö¿ì°Ô µË´Ï´Ù. ¶ÇÇÑ ¸î°³ÀÇ ±â¼úÀÌ °¥·¡¿¡¼­ ¿©·¯ Àå¼Ò¿¡ ÀÖ´Â Á¡À» ÁÖÀÇÇØ ÁÖ¼¼¿ä. Áö±Ý 'Áøº¸µÈ Àá¼öÇÔÀÛÀü' ¶óº§À» ´­·¯ÁÖ¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_4_A6_NAME;;;;;;;;;;;x
TUTORIAL_4_A6_DESC;Áö±Ý ´ç½ÅÀº ¿¬±¸¸¦ ¾ò±âÀ§ÇÑ 5°³ÀÇ ±¸¼º ¿ä¼Òµé°ú ÇÔ²² ±â¼úÀÇ Á¤½ÄÀûÀÎ ÀÌ¸§À» º¾´Ï´Ù. ¿¬±¸½Ã°£À» ÃÖÀûÈ­ÇÏ±â À§ÇØ ´ç½Å ÆÀÀÇ Àü¹®±â¼ú¿µ¿ª°ú ¸ÂÃçÁÖ¼¼¿ä. ´ç½ÅÀº ¶ÇÇÑ ±â¼ú¿¡ ´ëÇÑ Ã»»çÁøÀÌ ÀÖ´ÂÁö º¼ ¼ö ÀÖ½À´Ï´Ù. Ã»»çÁø(Blueprints)Àº ¿Ü±³È­¸éÀÇ Çù»ó°³½Ã¸¦ ÅëÇØ ¾òÀ» ¼ö ÀÖ°í, ¿¬±¸½Ã°£À» ÁÙÀÏ °ÍÀÔ´Ï´Ù. ±â¼úÀÌ ¿Ï·áµÉ¶§ °¡Áú ¼ö ÀÖ´Â ¸ðµç È¿°ú¸ñ·ÏÀÌ ¿À¸¥ÂÊ¿¡ ÀÖ½À´Ï´Ù. Áö±Ý ±â¼úÀ» ¿¬±¸ÇÏ±â À§ÇØ 'ÇÁ·ÎÁ§Æ® ½ÃÀÛ'À» ´­·¯ÁÖ¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_4_A7_NAME;;;;;;;;;;;x
TUTORIAL_4_A7_DESC;ÀÌ°ÍÀº °è¼ÓÀûÀÎ ¿¬±¸¿¡ ´ëÇÑ ´õ Ã¶ÀúÇÑ Á¤º¸¸¦ ³ªÅ¸³»´Â ¿¬±¸ ÁøÇà º¸±âÀÔ´Ï´Ù. »ó´Ü ÁøÇà ¸·´ë´Â ÃÑÃ¼ÀûÀÎ ÁøÇàÀ» ³ªÅ¸³À´Ï´Ù. °¢ ±¸¼º¿ä¼Òµµ ÀÚ½ÅÀÇ ÁøÇà ¸·´ë¸¦ °¡Áý´Ï´Ù. 5°³ÀÇ ±¸¼º ¿ä¼ÒµéÀÌ ¸ðµÎ ¿Ï·áµÉ¶§ ¿¬±¸´Â ¿Ï·áµÇ°í, ¸ðµç È¿°ú°¡ È°¼ºÈ­µË´Ï´Ù. Áö±Ý ÇÁ·ÎÁ§Æ® Ãë¼Ò¸¦ ´©¸£¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_4_A8_NAME;;;;;;;;;;;x
TUTORIAL_4_A8_DESC;Áö±Ý, 'ºñ¹Ðº´±â'¸¦ ´©¸£¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_4_A9_NAME;ºñ¹Ðº´±â ;;;;;;;;;;x
TUTORIAL_4_A9_DESC;¿¬±¸¿µ¿ª Áß 1°³ÀÎ, ºñ¹Ðº´±â´Â ¾à°£ ´Ù¸¨´Ï´Ù. ÀÌ ¿¬±¸¸¦ ÇÏ·Á¸é ÀÌ ¿¬±¸¸¦ ÇÏ±â À§ÇÑ ±â¼úµéÀ» ¹Ì¸® ¿¬±¸ÇØ³õ¾Æ¾ß ÇÏ°í, ÇÊ¿äÇÑ ±â¼úµé¿¡ ÀÇÇØ ¹ß»ýÇÏ´Â Æ¯º°ÇÑ ÀÌº¥Æ®µµ ÇÊ¿ä·Î ÇÕ´Ï´Ù. ´ç½ÅÀº ¸¶¿ì½º Æ÷ÀÎÅÍ¸¦ <?> ¾ÆÀÌÄÜ À§¿¡ °¡Á®°¡¼­ ±â¼ú°³¹ßÀ» À§ÇÑ ÀüÁ¦ Á¶°ÇµéÀ» º¼ ¼ö ÀÖ½À´Ï´Ù. Áö±Ý °è¼ÓÇÏ·Á¸é, '±â¼ú °³¿ä'¸¦ ´©¸£¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_4_A10_NAME;°³¿ä È­¸é ;;;;;;;;;;x
TUTORIAL_4_A10_DESC;°³¿ä´Â ¿¬±¸¸¦ ÅëÇØ ¾ò°Ô µÉ ¼ö ÀÖ´Â °¡Àå º»ÁúÀûÀÎ È¿°úµéÀ» ³ªÅ¸³À´Ï´Ù. Àü·«À» ¼¼¿ì°í, ¾î¶² ±â¼úµéÀ» ¿¬±¸ÇØ¾ß ÇÏ´À³Ä¿¡ °üÇØ °áÁ¤ÇÒ ¶§, ÀÌ ÆäÀÌÁö¿¡ »ó´ãÇØ ÁÖ¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_4_A11_NAME;³¡¸Î´Â ¸» ;;;;;;;;;;x
TUTORIAL_4_A11_DESC;±â¼ú Ã©ÅÍÀÇ Æ©Åä¸®¾óÀ» °á·Ð Áþ½À´Ï´Ù. ´ç½ÅÀº ¿¬±¸ÆÀµéÀ» ÇÒ´çÇÒ ¼ö ÀÖ¾î¾ß ÇÏ°í, ÀÌ ÆÀµé°ú ÇÔ²² ¿¬±¸¸¦ ½Ç½ÃÇØ¾ß ÇÕ´Ï´Ù. ;;;;;;;;;;x
# Chapter 5 #######################;;;;;;;;;;;x
TUTORIAL_5_A1_NAME;±âº» ÀüÅõ±â¼ú ;;;;;;;;;;x
TUTORIAL_5_A1_DESC;ÀÌ Æ©Åä¸®¾ó¾È¿¡¼­, ´ç½ÅÀº »óÈ²¿¡ ´ëÇÑ ÀÎ½Ä°ú Ãëµæ, ¸í·ÉÀ» ³»¸®°í º¸±ÞÀÇ Áß¿ä¼ºÀ» ÀÌÇØÇÏ´Â°ÍÀ» ¹è¿ï°ÍÀÔ´Ï´Ù. ÃÖÃÊÀÇ »óÈ²¼³¸í ÈÄ, ¿ì¸®´Â ´ç½ÅÀÚ½ÅÀ» À§ÇØ, Çàµ¿À» ½Ç½ÃÇÏ´Â°ÍÀ» ´ç½Å¿¡°Ô ¸Ã±æ°ÍÀÔ´Ï´Ù. Ãø¸é»óÅÂÃ¢Àº Àá±ÅÁö°í, ±× ¶§¹®¿¡ ´ç½ÅÀº ´ç½ÅºÎ´ë·Î º¼¼ö ÀÖ½À´Ï´Ù ±×·¯³ª ¾î¶² º¹ÀâÇÑ Á¤º¸·ÎÀÎÇØ ¼ö·É¿¡ ºüÁöÁö ¸¶¼¼¿ä. ´ç½ÅÀÌ Ã³À½½Ãµµ¸¦ ¼º°øÇÏÁö ¸øÇÏ´õ¶óµµ ÀÚÆ÷ÀÚ±âÇÏÁö ¸¶¼¼¿ä. ´ÜÁö ´Ù½Ã ÀÌ Æ©Åä¸®¾óÀ» ½ÇÇàÇÏ°í ¼³¸íÀ» ÁÖÀÇ±í°Ô ÀÐÀ¸¸é ´ç½ÅÀº Àý´ë·Î ÇÊ¿äÇÑ ¸ðµçÁ¤º¸¸¦ ÀâÀ»¼ö ÀÖÀ»°Ì´Ï´Ù. ´ç½ÅÀº ESCÅ°¸¦ ´­·¯ ¾ðÁ¦¶óµµ Æ©Åä¸®¾ó¿¡¼­ ³ª¿Ã¼ö ÀÖ½À´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_5_A2_NAME;»óÈ² ;;;;;;;;;;x
TUTORIAL_5_A2_DESC;½ÅÁßÇÏ°Ô Áöµµ¸¦ ºÁÁÖ¼¼¿ä. ´ç½ÅÀÌ º¸´Â °Í¿¡ µû¶ó, 7°³ÀÇ Áö¿ªÀÌ ÀÌ ½Ã³ª¸®¿À¿¡ ÀÖ½À´Ï´Ù. ´ÜÄ¡È÷, ºñµå°í½´Ä¡, Æ÷Áî³ªÀÎÀº Æú¶õµå¿¡ ÀÇÇØ Áö¹èµË´Ï´Ù. ³ª¸ÓÁö´Â ´ç½Å °ÍÀÔ´Ï´Ù. ¸ñÀûÀº Æú¶õµåÀÇ ±º´ëµéÀ» ³»ÂÑ°í, ¸ðµç Áö¿ªÀ» Áö¹è¸¦ ÇÏ´Â °ÍÀÔ´Ï´Ù. È­¸éÀÇ ¿ÞÂÊ ±¸¼®¾Æ·¡¿¡ 'Á¤Ä¡ Áöµµ' ¹öÆ°À» ¼±ÅÃÇÏ¿© ´©°¡ Áö¹èÇÏ´ÂÁö º¾´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_5_A3_NAME;ºÎ´ë ;;;;;;;;;;x
TUTORIAL_5_A3_DESC;ÁöµµÀ§¿¡ ºÎ´ë¸¦ ´­·¯ ´ç½ÅÀº 'Field Command'À» Ãø¸é»óÅÂÃ¢À¸·Î º¼ ¼ö ÀÖ½À´Ï´Ù. Áö±Ý ±×·¸°Ô ÇÏ°í, Ãø¸é»óÅÂÃ¢À¸·Î º¾´Ï´Ù. ºÎ´ë ¶Ç´Â 'Field Command'´Â ÇÏ³ªÀÇ ÁöÈÖ°ü ¾Æ·¡¿¡¼­ ±âº»ÀûÀ¸·Î ÀÌµ¿°ú ÀüÅõ¸¦ °°ÀÌÇÏ´Â »ç´ÜÀÇ Áý´ÜÀÔ´Ï´Ù. 'Field Command' ¾È¿¡¼­ ´ç½ÅÀº ºÎ´ëÀÇ ÁöÈÖ°ü, ºÎ´ë°¡ ¾î¶² ¸í·ÉÀ» ÇÏ°í ÀÖ´ÂÁö, ±×¸®°í ºÎ´ëÀÇ »óÅÂ¿Í Á¤º¸¸¦ º¼¼ö ÀÖ½À´Ï´Ù. ¾Æ·¡´Â ºÎ´ë¸¦ ±¸¼ºÇÏ°í ÀÖ´Â »ç´ÜÀÇ ¸ñ·ÏÀÔ´Ï´Ù. ºÎ´ë°¡ Áö¿ª¿¡ ÀÖÀ»¶§ °£´ÜÈ÷ ÁöµµÀ§¿¡ ºÎ´ë¸¦ ´­·¯ ±×µé¿¡°Ô ´Ù½Ã ¸í·ÉÀ» µû¸£µµ·Ï ÇÒ ¼ö ÀÖ½À´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_5_A4_NAME;»ç´Ü ;;;;;;;;;;x
TUTORIAL_5_A4_DESC;Áö±Ý »ç´Ü Ã¢À» ºÁÁÖ¼¼¿ä. ¾ÆÀÌÄÜÀº »ç´ÜÀÇ Á¾·ù(º¸º´,ÀüÂ÷,Â÷·®È­º¸º´,±âÅ¸ µîµî)¸¦ ³ªÅ¸³À´Ï´Ù. ¾ÆÀÌÄÜ ¿·¿¡´Â Àý´ë·Î Áß¿äÇÑ µÎ°³ÀÇ ¸·´ë°¡ ÀÖ½À´Ï´Ù. º´·ÂÀº ±âº»ÀûÀÎ Å©±âÀÌ°í, Á¶Á÷·ÂÀº »ç´ÜÀÇ °á¼Ó·ÂÀÔ´Ï´Ù. ³ôÀº Á¶Á÷·ÂÀ» ¸¸µç »ç´ÜÀº ÀüÅõ¸¦ ´õ ÀßÇÕ´Ï´Ù. Á¶Á÷·ÂÀº »ç´ÜÀÌ ÀüÅõ¸¦ ÇÏ°í ÀÖÀ»¶§ ÁÙ¾îµì´Ï´Ù. ¸¸¾à Á¶Á÷·ÂÀÌ ³·¾ÆÁö¸é, ºÎ´ë´Â Åð°¢ÇÒ °ÍÀÔ´Ï´Ù. º´·ÂÀÌ 0 ÀÌ µÇ¸é ºÎ´ë´Â ÆÄ±«µË´Ï´Ù. °¢ »ç´ÜÀÇ º´·ÂÀº ¶ÇÇÑ ÁöµµÀ§ÀÇ ºÎ´ë ¾Æ·¡ ¸·´ë·Î ³ªÅ¸³À´Ï´Ù. ¸·´ëÀÇ »ö±òÀº »ç´ÜÀÇ Á¶Á÷·ÂÀ» Ç¥½ÃÇÕ´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_5_A5_NAME;»óÈ² ÀÎ½Ä ;;;;;;;;;;x
TUTORIAL_5_A5_DESC;Áö±Ý »óÈ²À» ´õ ±íÀÌ ÈÈ¾î º¾´Ï´Ù. Äí½ºÆ®¸°¿¡ ´ç½ÅÀº 1°³ÀÇ ÀüÂ÷»ç´Ü,2°³ÀÇ Â÷·®È­º¸º´»ç´Ü°ú 2°³ÀÇ º¸º´»ç´ÜÀ» °¡Áö°í ÀÖ½À´Ï´Ù. ÀÌ°ÍµéÀº ´ç½ÅÀÇ °¡Àå °­ÇÑ °ø°ÝºÎ´ëÀÔ´Ï´Ù. ½´Å×Æ¾¿¡ 3°³ÀÇ º¸º´»ç´Ü, ¿¤ºù¿¡ 2°³ÀÇ º¸º´»ç´Ü°ú 1°³ÀÇ ÀüÂ÷»ç´ÜÀ» °¡Áö°í ÀÖ½À´Ï´Ù. Áö±Ý 'º¸±Þ Áöµµ' ¸ðµå¸¦ ºÁÁÖ¼¼¿ä. ¿¤ºù Áö¿ªÀÌ »¡°£°É ¾Ë¾ÆÂ÷¸®¼¼¿ä. Áï ±×°ÍÀº ½´Å×Æ¾¿¡¼­ºÎÅÍÀÇ º¸±ÞÀÌ ²÷¾îÁ³±â ¶§¹®ÀÔ´Ï´Ù. ´ç½ÅÀÌ ½´Å×Æ¾¿¡¼­ º¸±Þ¼±À» ¸¸µéÁö ¾ÊÀ¸¸é ¿¤ºùÀÇ ºÎ´ë°¡ ÀÚ¸êÇÏ¹Ç·Î °ø°ÝÇÏ¼¼¿ä. ;;;;;;;;;;x
TUTORIAL_5_A6_NAME;°èÈ¹ ;;;;;;;;;;x
TUTORIAL_5_A6_DESC;´ç½ÅÀÇ ÁÖ¿äÇÑ ¸ñÀûÀº ºñµå°í½´Ä¡ Áö¿ªÀ» »¯¾î ¿¤ºùÀÇ ´ç½ÅºÎ´ë¿¡°Ô º¸±Þ¼±À» ¸¸µå´Â °ÍÀÔ´Ï´Ù. ´ÙÀ½ ´ç½ÅÀº ¸ðµç ´ç½ÅºÎ´ë¸¦ »ç¿ëÇÏ¿© µ¿½Ã¿¡ Áö½ÃÇÏ¿© Æú¶õµåÀÇ °ÅÁ¡ÀÎ ´ÜÄ¡È÷¸¦ °ø°ÝÇÕ´Ï´Ù. ÈÄ¿¡ ³²ÂÊ¿¡ ³²¾ÆÀÖ´Â Æú¶õµå ºÎ´ë¸¦ Áö¿ì´Â °ÍÀº ½±½À´Ï´Ù. °¡´ÉÇÑ ÇÑ Ç×»ó ¸¹Àº º´·Â°ú Á¶Á÷·ÂÀ¸·Î °ø°ÝÇÏ´Â °ÍÀÌ ÆÐ¹è¸¦ ÇÇÇÏ´Â °ÍÀÔ´Ï´Ù. ¶ÇÇÑ ÇÏ³ªÀÇ Áö¿ª¿¡ ¸¹Àº ºÎ´ëÀ» ½×¾Æ °ø°ÝÀ» ½ÃµµÇÏ´Â °ÍÀº ´ç½Å¿¡°Ô ºÒÀÌÀÍÀ» ÁÝ´Ï´Ù. ¸¸¾à »ç´ÜÀÇ Á¶Á÷·ÂÀÌ ³·¾ÆÁö¸é °£´ÜÈ÷ ºÎ´ë¿¡°Ô ÈÞ½ÄÀ» ÁÖ¸é µË´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_5_A7_NAME;¸í·É ;;;;;;;;;;x
TUTORIAL_5_A7_DESC;¸ÕÀú, ÁöµµÀ§¿¡ ´ç½Å ºÎ´ë¸¦ ²ø¾î¼­ ¸ðµÎ ¼±ÅÃÇÕ´Ï´Ù. ºñµå°í½´Ä¡ Áö¿ªÀ» °ø°ÝÇÏ±â À§ÇØ ¿À¸¥Å¬¸¯ÇÏ¼¼¿ä. Áö±ÝÀº °ø°ÝÁö¿øÀ» ¼±ÅÃÇÏ°í, ½Ã°£¼³Á¤µéÀº ¹«½ÃÇÏ°í È®ÀÎÀ» ´©¸£¼¼¿ä. °ø°ÝÁö¿øÀº ±× Áö¿ªÀ» ÇâÇÑ °ø°Ý¿¡ Âü°¡ÇÏ±â À§ÇÑ ¸í·ÉÀÔ´Ï´Ù. °ø°ÝÁö¿øÀº Á¤º¹µÈ ÀÌÈÄ¿¡µµ ¸ñÀûÁö·Î ¿òÁ÷ÀÌÁö ¾ÊÀ» °ÍÀÔ´Ï´Ù. Áö±Ý Äí½ºÆ®¸°ÀÇ µÎ°³ ºÎ´ë¸¦ ¼±ÅÃÇØ¼­ °ø°Ý¸í·ÉÀ» ³»¸®¼¼¿ä. ºñµå°í½´Ä¡Áö¿ªÀÌ Á¤º¹µÇ¸é °è¼ÓµÉ °ÍÀÔ´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_5_A8_NAME;´ç½ÅÀº ºñµå°í½´Ä¡ÀÇ Áö¹è¸¦ ¾ò¾ú½À´Ï´Ù! ;;;;;;;;;;x
TUTORIAL_5_A8_DESC;ºñµå°í½´Ä¡¸¦ Á¤º¹ÇÑ °ÍÀ» ÃàÇÏÇÕ´Ï´Ù. ´ç½ÅÀº Áö±Ý ½´Å×Æ¾¿¡¼­ ¿¤ºù±îÁö º¸±Þ¼±À» °¡Á³À¸´Ï ÁØºñÇÏ¼¼¿ä. Áö±Ý ½´Å×Æ¾°ú ºñµå°í½´Ä¡¿¡¼­ ´ÜÄ¡È÷·Î ÇÕµ¿À¸·Î °ø°ÝÇØÁÖ¼¼¿ä. ¿¤ºù¿¡¼­ ´ÜÄ¡È÷¸¦ °ø°ÝÇØÁÖ¼¼¿ä. ÈÄ¿¡ ´ç½ÅÀÌ Æ÷Áî³ªÀÎÀ» Á¤º¹ÇÏ´Â °ÍÀº ½ÄÀºÁ×¸Ô±âÀÔ´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_5_A9_NAME;½Â¸®! ;;;;;;;;;;x
TUTORIAL_5_A9_DESC;´ç½ÅÀÇ Ã¹¹øÂ° ½Â¸®¸¦ ÃàÇÏÇÕ´Ï´Ù! ´ç½ÅÀº Áö±Ý ÀüÅõÀÇ ±âÃÊ¸¦ ¹è¿ü½À´Ï´Ù. ;;;;;;;;;;x
# Chapter 6 #######################;;;;;;;;;;;x
TUTORIAL_6_A1_NAME;Áøº¸µÈ ÀüÅõ±â¼ú ;;;;;;;;;;x
TUTORIAL_6_A1_DESC;Æ©Åä¸®¾ó ÃÖÈÄÀÇ Àå - Áøº¸µÈ ÀüÅõ±â¼ú¿¡ ¿À½Å°ÍÀ» È¯¿µÇÕ´Ï´Ù. ÀÌ Àå ¾È¿¡¼­ ¿ì¸®´Â ´õ Áøº¸ÇÑ ¸í·Éµé°ú °è·«µéÀ» º¼ °ÍÀÔ´Ï´Ù. ´ç½ÅÀº ¹Ù´Ù¿Í °øÁß¿¡¼­ ´ç½ÅÀÇ ¸í·ÉÀ» ÀÚµ¿È­ÇÏ´Â ÀÓ¹«¸¦ ¸¸µå´Â °Í¿¡ ´ëÇØ ¹è¿ï °ÍÀÔ´Ï´Ù. ´ç½ÅÀº ¶ÇÇÑ »ó·ú°ú °ø¼ö°­½À ±×¸®°í ´ç½Å ºÎ´ë¸¦ ÀçÆíÇÏ´Â °Í¿¡ ´ëÇØ ¹è¿ï °ÍÀÔ´Ï´Ù. ´ç½ÅÀº ¾ðÁ¦¶óµµ Å°º¸µå À§ÀÇ ESCÅ°¸¦ ´­·¯¼­ Æ©Åä¸®¾ó¿¡¼­ ³ª°¥ ¼ö ÀÖ½À´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_6_A2_NAME;»óÈ² ;;;;;;;;;;x
TUTORIAL_6_A2_DESC;ÀÌ ÀÛÀº °¡»ó½Ã³ª¸®¿À ¾È¿¡¼­ ´ç½ÅÀº ÀÏº»À¸·Î ÇÃ·¹ÀÌÇÕ´Ï´Ù. ¸ñÀûÀº ¹Ù´Ù¿Í °øÁßÀ» ÅëÇÑ ½À°ÝÀ¸·Î ´ë¸¸À» Á¡·ÉÇÏ´Â °ÍÀÔ´Ï´Ù. Àû ±º´ë´Â ´ë¸¸, ±× ¿µ°ø°ú ´ëºÎºÐÀÇ Áß±¹ ¹Ù´Ù¸¦ Áö¹èÇÏ°í ÀÖ½À´Ï´Ù. ´ç½ÅºÎ´ë¸¦ ÀçÆíÈÄ °­½ÀÀ» Ãâ¹ßÇÏ±âÀü¿¡, ¹Ù´ÙÀÇ ¸ðµç Àû ±ºÇÔÀ» Ã»¼ÒÇÏ°í, ¿µ°øÀÇ ÅëÁ¦±ÇÀ» »¯À¸¼¼¿ä. ´ç½ÅÀÌ ÁÁ¾ÆÇÏ´Â ¾î¶² ¸í·ÉÀ» ³»°Å³ª Á¶Á¾ÇÏ´Â °ÍÀº ÀÚÀ¯ÀÏ °ÍÀÔ´Ï´Ù, ±×·¯³ª ´ç½ÅÀÌ (ÀÌ Æ©Åä¸®¾óÀÇ) ¼¼ºÎ Áö½Ã¿¡ µû¸£´Â °ÍÀ» °­·ÂÃßÃµÇÕ´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_6_A3_NAME;;;;;;;;;;;x
TUTORIAL_6_A3_DESC;´ç½Å ºÎ´ë¸¦ Á¶»çÇÕ´Ï´Ù. Áö¿ª º¸±â¿Í ÁöµµÀ§ÀÇ ºÎ´ë¿¡ Á¢±ÙÇÏ±â À§ÇØ Ãø¸éÃ¢ÀÇ À§¿¡ ¸ñ·Ï´ÜÃß¸¦ ÀÌ¿ëÇÏ¼¼¿ä. ´ç½Å ±º´ë¸¦ ¾Ë°í ÀÖ´Â °ÍÀº ½Ã³ª¸®¿À¸¦ ½Â¸®ÇÏ±â À§ÇÑ ¿­¼èÀÔ´Ï´Ù. ¿ÀÅ°³ª¿Í¿¡ ´ç½ÅÀº 2°³ÀÇ À°±ººÎ´ë¸¦ °¡Áö°í ÀÖ´Âµ¥, ÇÏ³ª´Â 2°³ÀÇ °ø¼ö»ç´ÜÀÌ°í, ÇÏ³ª´Â 2°³ÀÇ À°±º»ç´ÜÀÔ´Ï´Ù. ÇÑ°³ÀÇ ºÎ¼Ó Æ÷º´¿©´ÜÀ» °¡Áö°í ÀÖ´Âµ¥, ±×°ÍÀº »ç´ÜÀÇ ±âº» Áö»ó°ø°Ý ¼öÄ¡¿¡ Ãß°¡¸¦ ÁÝ´Ï´Ù. ¿ÀÅ°³ª¿Í¿¡ ´ç½ÅÀº ¶ÇÇÑ 1°³ÀÇ »ó·ú¼ö¼ÛÇÔ°ú ´ç½Å ºÎ´ë¸¦ Çà¼±Áö¿¡ ¶³±¸´Â 1°³ÀÇ ¼ö¼Û±â¸¦ °¡Áý´Ï´Ù. ¾Æ¸¶¹Ì¿¡ ´ç½ÅÀº °­·ÂÇÑ ±¸ÃàÇÔ´ëµé°ú °­·ÂÇÑ ÀüÅõ±â»ç´ÜÀ» °¡Áö°í ÀÖ½À´Ï´Ù. ´ç½ÅÀº ¹Ù´Ù¿Í ¿µ°ø¿¡ ´ëÇÑ Áö¹è¸¦ À§ÇØ ÀÌ°ÍµéÀ» »ç¿ëÇÒ °ÍÀÔ´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_6_A4_NAME;ÀÓ¹« ;;;;;;;;;;x
TUTORIAL_6_A4_DESC;ÀÓ¹«´Â °ÔÀÓÀÇ Áß¿äÇÑ ÀÏºÎÀÔ´Ï´Ù. ±×°ÍÀº ´ç½ÅÀÇ °ø±º°ú ÇØ±º ÀÛÀüÀ» ÀÚµ¿È­ÇÕ´Ï´Ù. ÀÓ¹«µéÀº ÀÓ¹« Á¾·ù¿¡ µû¶ó Áö¿ª, ¿µ¿ª, ±¤¿ªÀ» ¸ñÇ¥·Î ÇÕ´Ï´Ù. ±¤¿ªÀº Å« Áö¿ªÀÇ ¹­À½ÀÌ°í, ¿µ¿ªÀº 3-4°³ Áö¿ªÀÇ ÀÛÀº ¹­À½ÀÔ´Ï´Ù. ±¤¿ª°ú ¿µ¿ªÀº Áöµµ¸ðµå·Î º¸¼¼¿ä. ÀÓ¹«´Â Ãø¸éÃ¢¿¡¼­ ÀÓ¹«»óÀÚ¸¦ ´©¸£°Å³ª, ¸ñÇ¥ Áö¿ª,¿µ¿ª,±¤¿ªÀ» ´©¸£°Å³ª, ¾î´ÀÂÊ¿¡¼­¶óµµ ¸¸µé ¼ö ÀÖ½À´Ï´Ù. Ãø¸éÃ¢ÀÇ field command º¸±â¿¡¼­ ´ç½ÅÀº ºÎ´ë ¸ñ·ÏÀÇ ÀÓ¹«»óÀÚ¸¦ Ã£À» ¼ö ÀÖ½À´Ï´Ù. ;;;;;;;;;;x
TUTORIAL_6_A5_NAME;ÇØ±º ÀÓ¹« ;;;;;;;;;;x
